Date,Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,year,month,day,dayYear,week_num,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,PromoInterval
2015-01-18,1064,7,2015-01-18,0,0,0,0,0,0,2015,1,18,18,3,a,c,420,,,
2015-01-19,39,1,2015-01-19,3778,537,1,0,0,0,2015,1,19,19,3,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-01-19,680,1,2015-01-19,3807,678,1,0,0,0,2015,1,19,19,3,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-01-19,1064,1,2015-01-19,8870,1122,1,0,0,0,2015,1,19,19,3,a,c,420,,,
2015-01-20,39,2,2015-01-20,3644,507,1,0,0,0,2015,1,20,20,3,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-01-20,680,2,2015-01-20,3381,635,1,0,0,0,2015,1,20,20,3,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-01-20,1064,2,2015-01-20,7110,925,1,0,0,0,2015,1,20,20,3,a,c,420,,,
2015-01-21,39,3,2015-01-21,3826,596,1,0,0,0,2015,1,21,21,3,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-01-21,680,3,2015-01-21,3591,644,1,0,0,0,2015,1,21,21,3,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-01-21,1064,3,2015-01-21,7181,924,1,0,0,0,2015,1,21,21,3,a,c,420,,,
2015-01-22,39,4,2015-01-22,3309,496,1,0,0,0,2015,1,22,22,3,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-01-22,680,4,2015-01-22,3451,592,1,0,0,0,2015,1,22,22,3,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-01-22,1064,4,2015-01-22,7333,905,1,0,0,0,2015,1,22,22,3,a,c,420,,,
2015-01-23,39,5,2015-01-23,3241,448,1,0,0,0,2015,1,23,23,3,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-01-23,680,5,2015-01-23,4153,703,1,0,0,0,2015,1,23,23,3,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-01-23,1064,5,2015-01-23,8204,990,1,0,0,0,2015,1,23,23,3,a,c,420,,,
2015-01-24,39,6,2015-01-24,1898,278,1,0,0,0,2015,1,24,24,3,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-01-24,680,6,2015-01-24,6237,860,1,0,0,0,2015,1,24,24,3,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-01-24,1064,6,2015-01-24,6942,718,1,0,0,0,2015,1,24,24,3,a,c,420,,,
2015-01-25,39,7,2015-01-25,0,0,0,0,0,0,2015,1,25,25,4,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-01-25,680,7,2015-01-25,0,0,0,0,0,0,2015,1,25,25,4,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-01-25,1064,7,2015-01-25,0,0,0,0,0,0,2015,1,25,25,4,a,c,420,,,
2015-01-26,39,1,2015-01-26,6492,724,1,1,0,0,2015,1,26,26,4,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-01-26,680,1,2015-01-26,6007,827,1,1,0,0,2015,1,26,26,4,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-01-26,1064,1,2015-01-26,9602,1086,1,1,0,0,2015,1,26,26,4,a,c,420,,,
2015-01-27,39,2,2015-01-27,6265,743,1,1,0,0,2015,1,27,27,4,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-01-27,680,2,2015-01-27,5102,762,1,1,0,0,2015,1,27,27,4,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-01-27,1064,2,2015-01-27,11348,1209,1,1,0,0,2015,1,27,27,4,a,c,420,,,
2015-01-28,39,3,2015-01-28,4912,636,1,1,0,0,2015,1,28,28,4,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-01-28,680,3,2015-01-28,4985,764,1,1,0,0,2015,1,28,28,4,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-01-28,1064,3,2015-01-28,9793,1069,1,1,0,0,2015,1,28,28,4,a,c,420,,,
2015-01-29,39,4,2015-01-29,5450,630,1,1,0,0,2015,1,29,29,4,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-01-29,680,4,2015-01-29,4840,691,1,1,0,0,2015,1,29,29,4,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-01-29,1064,4,2015-01-29,11073,1087,1,1,0,0,2015,1,29,29,4,a,c,420,,,
2015-01-30,39,5,2015-01-30,7328,845,1,1,0,0,2015,1,30,30,4,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-01-30,680,5,2015-01-30,7581,979,1,1,0,0,2015,1,30,30,4,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-01-30,1064,5,2015-01-30,13940,1352,1,1,0,0,2015,1,30,30,4,a,c,420,,,
2015-01-31,39,6,2015-01-31,3955,536,1,0,0,0,2015,1,31,31,4,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-01-31,680,6,2015-01-31,7184,999,1,0,0,0,2015,1,31,31,4,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-01-31,1064,6,2015-01-31,10755,1097,1,0,0,0,2015,1,31,31,4,a,c,420,,,
2015-01-02,39,7,2015-01-02,0,0,0,0,0,0,2015,2,1,32,5,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-01-02,680,7,2015-01-02,0,0,0,0,0,0,2015,2,1,32,5,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-01-02,1064,7,2015-01-02,0,0,0,0,0,0,2015,2,1,32,5,a,c,420,,,
2015-02-02,39,1,2015-02-02,7594,882,1,1,0,0,2015,2,2,33,5,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-02-02,680,1,2015-02-02,6433,916,1,1,0,0,2015,2,2,33,5,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-02-02,1064,1,2015-02-02,10835,1159,1,1,0,0,2015,2,2,33,5,a,c,420,,,
2015-03-02,39,2,2015-03-02,5986,706,1,1,0,0,2015,2,3,34,5,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-03-02,680,2,2015-03-02,5200,775,1,1,0,0,2015,2,3,34,5,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-03-02,1064,2,2015-03-02,12408,1327,1,1,0,0,2015,2,3,34,5,a,c,420,,,
2015-04-02,39,3,2015-04-02,6351,792,1,1,0,0,2015,2,4,35,5,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-04-02,680,3,2015-04-02,4689,763,1,1,0,0,2015,2,4,35,5,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-04-02,1064,3,2015-04-02,10451,1197,1,1,0,0,2015,2,4,35,5,a,c,420,,,
2015-05-02,39,4,2015-05-02,5829,705,1,1,0,0,2015,2,5,36,5,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-05-02,680,4,2015-05-02,4524,703,1,1,0,0,2015,2,5,36,5,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-05-02,1064,4,2015-05-02,10575,1104,1,1,0,0,2015,2,5,36,5,a,c,420,,,
2015-06-02,39,5,2015-06-02,5376,674,1,1,0,0,2015,2,6,37,5,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-06-02,680,5,2015-06-02,5106,745,1,1,0,0,2015,2,6,37,5,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-06-02,1064,5,2015-06-02,10787,1212,1,1,0,0,2015,2,6,37,5,a,c,420,,,
2015-07-02,39,6,2015-07-02,2939,437,1,0,0,0,2015,2,7,38,5,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-07-02,680,6,2015-07-02,6612,920,1,0,0,0,2015,2,7,38,5,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-07-02,1064,6,2015-07-02,8799,989,1,0,0,0,2015,2,7,38,5,a,c,420,,,
2015-08-02,39,7,2015-08-02,0,0,0,0,0,0,2015,2,8,39,6,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-08-02,680,7,2015-08-02,0,0,0,0,0,0,2015,2,8,39,6,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-08-02,1064,7,2015-08-02,0,0,0,0,0,0,2015,2,8,39,6,a,c,420,,,
2015-09-02,39,1,2015-09-02,3870,567,1,0,0,0,2015,2,9,40,6,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-09-02,680,1,2015-09-02,5050,718,1,0,0,0,2015,2,9,40,6,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-09-02,1064,1,2015-09-02,9207,1088,1,0,0,0,2015,2,9,40,6,a,c,420,,,
2015-10-02,39,2,2015-10-02,3953,585,1,0,0,0,2015,2,10,41,6,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-10-02,680,2,2015-10-02,4484,669,1,0,0,0,2015,2,10,41,6,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-10-02,1064,2,2015-10-02,8621,1060,1,0,0,0,2015,2,10,41,6,a,c,420,,,
2015-11-02,39,3,2015-11-02,4194,630,1,0,0,0,2015,2,11,42,6,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-11-02,680,3,2015-11-02,4984,725,1,0,0,0,2015,2,11,42,6,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-11-02,1064,3,2015-11-02,9315,1198,1,0,0,0,2015,2,11,42,6,a,c,420,,,
2015-12-02,39,4,2015-12-02,3840,541,1,0,0,0,2015,2,12,43,6,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-12-02,680,4,2015-12-02,4854,718,1,0,0,0,2015,2,12,43,6,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-12-02,1064,4,2015-12-02,7871,950,1,0,0,0,2015,2,12,43,6,a,c,420,,,
2015-02-13,39,5,2015-02-13,3483,523,1,0,0,0,2015,2,13,44,6,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-02-13,680,5,2015-02-13,5633,781,1,0,0,0,2015,2,13,44,6,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-02-13,1064,5,2015-02-13,8803,1027,1,0,0,0,2015,2,13,44,6,a,c,420,,,
2015-02-14,39,6,2015-02-14,3096,433,1,0,0,0,2015,2,14,45,6,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-02-14,680,6,2015-02-14,6696,1000,1,0,0,0,2015,2,14,45,6,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-02-14,1064,6,2015-02-14,9103,1021,1,0,0,0,2015,2,14,45,6,a,c,420,,,
2015-02-15,39,7,2015-02-15,0,0,0,0,0,0,2015,2,15,46,7,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-02-15,680,7,2015-02-15,0,0,0,0,0,0,2015,2,15,46,7,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-02-15,1064,7,2015-02-15,0,0,0,0,0,0,2015,2,15,46,7,a,c,420,,,
2015-02-16,39,1,2015-02-16,6537,668,1,1,0,0,2015,2,16,47,7,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-02-16,680,1,2015-02-16,5613,761,1,1,0,0,2015,2,16,47,7,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-02-16,1064,1,2015-02-16,4876,503,1,1,0,0,2015,2,16,47,7,a,c,420,,,
2015-02-17,39,2,2015-02-17,6153,759,1,1,0,0,2015,2,17,48,7,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-02-17,680,2,2015-02-17,4287,667,1,1,0,0,2015,2,17,48,7,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-02-17,1064,2,2015-02-17,12301,1251,1,1,0,0,2015,2,17,48,7,a,c,420,,,
2015-02-18,39,3,2015-02-18,5728,768,1,1,0,0,2015,2,18,49,7,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-02-18,680,3,2015-02-18,4611,695,1,1,0,0,2015,2,18,49,7,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-02-18,1064,3,2015-02-18,10820,1199,1,1,0,0,2015,2,18,49,7,a,c,420,,,
2015-02-19,39,4,2015-02-19,4961,669,1,1,0,0,2015,2,19,50,7,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-02-19,680,4,2015-02-19,4565,657,1,1,0,0,2015,2,19,50,7,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-02-19,1064,4,2015-02-19,11173,1189,1,1,0,0,2015,2,19,50,7,a,c,420,,,
2015-02-20,39,5,2015-02-20,4363,517,1,1,0,0,2015,2,20,51,7,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-02-20,680,5,2015-02-20,4456,660,1,1,0,0,2015,2,20,51,7,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-02-20,1064,5,2015-02-20,9877,1064,1,1,0,0,2015,2,20,51,7,a,c,420,,,
2015-02-21,39,6,2015-02-21,2768,394,1,0,0,0,2015,2,21,52,7,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-02-21,680,6,2015-02-21,6284,920,1,0,0,0,2015,2,21,52,7,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-02-21,1064,6,2015-02-21,9066,932,1,0,0,0,2015,2,21,52,7,a,c,420,,,
2015-02-22,39,7,2015-02-22,0,0,0,0,0,0,2015,2,22,53,8,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-02-22,680,7,2015-02-22,0,0,0,0,0,0,2015,2,22,53,8,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-02-22,1064,7,2015-02-22,0,0,0,0,0,0,2015,2,22,53,8,a,c,420,,,
2015-02-23,39,1,2015-02-23,3604,491,1,0,0,0,2015,2,23,54,8,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-02-23,680,1,2015-02-23,3941,671,1,0,0,0,2015,2,23,54,8,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-02-23,1064,1,2015-02-23,7814,933,1,0,0,0,2015,2,23,54,8,a,c,420,,,
2015-02-24,39,2,2015-02-24,3700,494,1,0,0,0,2015,2,24,55,8,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-02-24,680,2,2015-02-24,3914,655,1,0,0,0,2015,2,24,55,8,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-02-24,1064,2,2015-02-24,8800,1008,1,0,0,0,2015,2,24,55,8,a,c,420,,,
2015-02-25,39,3,2015-02-25,3784,557,1,0,0,0,2015,2,25,56,8,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-02-25,680,3,2015-02-25,3633,607,1,0,0,0,2015,2,25,56,8,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-02-25,1064,3,2015-02-25,7903,968,1,0,0,0,2015,2,25,56,8,a,c,420,,,
2015-02-26,39,4,2015-02-26,3579,531,1,0,0,0,2015,2,26,57,8,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-02-26,680,4,2015-02-26,3828,646,1,0,0,0,2015,2,26,57,8,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-02-26,1064,4,2015-02-26,8187,1022,1,0,0,0,2015,2,26,57,8,a,c,420,,,
2015-02-27,39,5,2015-02-27,5133,660,1,0,0,0,2015,2,27,58,8,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-02-27,680,5,2015-02-27,5639,834,1,0,0,0,2015,2,27,58,8,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-02-27,1064,5,2015-02-27,12680,1230,1,0,0,0,2015,2,27,58,8,a,c,420,,,
2015-02-28,39,6,2015-02-28,3846,501,1,0,0,0,2015,2,28,59,8,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-02-28,680,6,2015-02-28,7259,991,1,0,0,0,2015,2,28,59,8,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-02-28,1064,6,2015-02-28,9760,1036,1,0,0,0,2015,2,28,59,8,a,c,420,,,
2015-01-03,39,7,2015-01-03,0,0,0,0,0,0,2015,3,1,60,9,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-01-03,680,7,2015-01-03,0,0,0,0,0,0,2015,3,1,60,9,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-01-03,1064,7,2015-01-03,0,0,0,0,0,0,2015,3,1,60,9,a,c,420,,,
2015-02-03,39,1,2015-02-03,8468,968,1,1,0,0,2015,3,2,61,9,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-02-03,680,1,2015-02-03,5789,867,1,1,0,0,2015,3,2,61,9,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-02-03,1064,1,2015-02-03,13902,1414,1,1,0,0,2015,3,2,61,9,a,c,420,,,
2015-03-03,39,2,2015-03-03,6700,780,1,1,0,0,2015,3,3,62,9,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-03-03,680,2,2015-03-03,5582,775,1,1,0,0,2015,3,3,62,9,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-03-03,1064,2,2015-03-03,11349,1198,1,1,0,0,2015,3,3,62,9,a,c,420,,,
2015-04-03,39,3,2015-04-03,6905,846,1,1,0,0,2015,3,4,63,9,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-04-03,680,3,2015-04-03,4776,746,1,1,0,0,2015,3,4,63,9,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-04-03,1064,3,2015-04-03,11286,1236,1,1,0,0,2015,3,4,63,9,a,c,420,,,
2015-05-03,39,4,2015-05-03,5862,722,1,1,0,0,2015,3,5,64,9,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-05-03,680,4,2015-05-03,4876,747,1,1,0,0,2015,3,5,64,9,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-05-03,1064,4,2015-05-03,10832,1205,1,1,0,0,2015,3,5,64,9,a,c,420,,,
2015-06-03,39,5,2015-06-03,5131,647,1,1,0,0,2015,3,6,65,9,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-06-03,680,5,2015-06-03,5382,793,1,1,0,0,2015,3,6,65,9,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-06-03,1064,5,2015-06-03,11020,1227,1,1,0,0,2015,3,6,65,9,a,c,420,,,
2015-07-03,39,6,2015-07-03,3445,458,1,0,0,0,2015,3,7,66,9,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-07-03,680,6,2015-07-03,6341,868,1,0,0,0,2015,3,7,66,9,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-07-03,1064,6,2015-07-03,8955,947,1,0,0,0,2015,3,7,66,9,a,c,420,,,
2015-08-03,39,7,2015-08-03,0,0,0,0,0,0,2015,3,8,67,10,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-08-03,680,7,2015-08-03,0,0,0,0,0,0,2015,3,8,67,10,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-08-03,1064,7,2015-08-03,0,0,0,0,0,0,2015,3,8,67,10,a,c,420,,,
2015-09-03,39,1,2015-09-03,3828,544,1,0,0,0,2015,3,9,68,10,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-09-03,680,1,2015-09-03,3586,644,1,0,0,0,2015,3,9,68,10,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-09-03,1064,1,2015-09-03,9127,1118,1,0,0,0,2015,3,9,68,10,a,c,420,,,
2015-10-03,39,2,2015-10-03,3506,498,1,0,0,0,2015,3,10,69,10,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-10-03,680,2,2015-10-03,3859,627,1,0,0,0,2015,3,10,69,10,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-10-03,1064,2,2015-10-03,7851,962,1,0,0,0,2015,3,10,69,10,a,c,420,,,
2015-11-03,39,3,2015-11-03,4132,592,1,0,0,0,2015,3,11,70,10,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-11-03,680,3,2015-11-03,3496,587,1,0,0,0,2015,3,11,70,10,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-11-03,1064,3,2015-11-03,8050,982,1,0,0,0,2015,3,11,70,10,a,c,420,,,
2015-12-03,39,4,2015-12-03,4086,569,1,0,0,0,2015,3,12,71,10,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-12-03,680,4,2015-12-03,3791,609,1,0,0,0,2015,3,12,71,10,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-12-03,1064,4,2015-12-03,8463,1011,1,0,0,0,2015,3,12,71,10,a,c,420,,,
2015-03-13,39,5,2015-03-13,3745,504,1,0,0,0,2015,3,13,72,10,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-03-13,680,5,2015-03-13,4585,727,1,0,0,0,2015,3,13,72,10,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-03-13,1064,5,2015-03-13,9320,1072,1,0,0,0,2015,3,13,72,10,a,c,420,,,
2015-03-14,39,6,2015-03-14,2683,410,1,0,0,0,2015,3,14,73,10,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-03-14,680,6,2015-03-14,5766,829,1,0,0,0,2015,3,14,73,10,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-03-14,1064,6,2015-03-14,8594,957,1,0,0,0,2015,3,14,73,10,a,c,420,,,
2015-03-15,39,7,2015-03-15,0,0,0,0,0,0,2015,3,15,74,11,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-03-15,680,7,2015-03-15,0,0,0,0,0,0,2015,3,15,74,11,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-03-15,1064,7,2015-03-15,0,0,0,0,0,0,2015,3,15,74,11,a,c,420,,,
2015-03-16,39,1,2015-03-16,8126,913,1,1,0,0,2015,3,16,75,11,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-03-16,680,1,2015-03-16,5095,721,1,1,0,0,2015,3,16,75,11,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-03-16,1064,1,2015-03-16,13162,1381,1,1,0,0,2015,3,16,75,11,a,c,420,,,
2015-03-17,39,2,2015-03-17,6051,735,1,1,0,0,2015,3,17,76,11,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-03-17,680,2,2015-03-17,4451,667,1,1,0,0,2015,3,17,76,11,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-03-17,1064,2,2015-03-17,11563,1234,1,1,0,0,2015,3,17,76,11,a,c,420,,,
2015-03-18,39,3,2015-03-18,4961,690,1,1,0,0,2015,3,18,77,11,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-03-18,680,3,2015-03-18,4716,678,1,1,0,0,2015,3,18,77,11,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-03-18,1064,3,2015-03-18,11119,1245,1,1,0,0,2015,3,18,77,11,a,c,420,,,
2015-03-19,39,4,2015-03-19,4835,598,1,1,0,0,2015,3,19,78,11,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-03-19,680,4,2015-03-19,3964,639,1,1,0,0,2015,3,19,78,11,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-03-19,1064,4,2015-03-19,9733,1136,1,1,0,0,2015,3,19,78,11,a,c,420,,,
2015-03-20,39,5,2015-03-20,4753,603,1,1,0,0,2015,3,20,79,11,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-03-20,680,5,2015-03-20,4545,690,1,1,0,0,2015,3,20,79,11,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-03-20,1064,5,2015-03-20,11061,1202,1,1,0,0,2015,3,20,79,11,a,c,420,,,
2015-03-21,39,6,2015-03-21,2691,339,1,0,0,0,2015,3,21,80,11,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-03-21,680,6,2015-03-21,6278,898,1,0,0,0,2015,3,21,80,11,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-03-21,1064,6,2015-03-21,7390,816,1,0,0,0,2015,3,21,80,11,a,c,420,,,
2015-03-22,39,7,2015-03-22,0,0,0,0,0,0,2015,3,22,81,12,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-03-22,680,7,2015-03-22,0,0,0,0,0,0,2015,3,22,81,12,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-03-22,1064,7,2015-03-22,0,0,0,0,0,0,2015,3,22,81,12,a,c,420,,,
2015-03-23,39,1,2015-03-23,4105,588,1,0,0,0,2015,3,23,82,12,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-03-23,680,1,2015-03-23,4393,656,1,0,0,0,2015,3,23,82,12,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-03-23,1064,1,2015-03-23,8664,1091,1,0,0,0,2015,3,23,82,12,a,c,420,,,
2015-03-24,39,2,2015-03-24,3560,520,1,0,0,0,2015,3,24,83,12,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-03-24,680,2,2015-03-24,3573,588,1,0,0,0,2015,3,24,83,12,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-03-24,1064,2,2015-03-24,8651,1021,1,0,0,0,2015,3,24,83,12,a,c,420,,,
2015-03-25,39,3,2015-03-25,3364,517,1,0,0,0,2015,3,25,84,12,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-03-25,680,3,2015-03-25,3955,659,1,0,0,0,2015,3,25,84,12,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-03-25,1064,3,2015-03-25,7655,899,1,0,0,0,2015,3,25,84,12,a,c,420,,,
2015-03-26,39,4,2015-03-26,3183,486,1,0,0,0,2015,3,26,85,12,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-03-26,680,4,2015-03-26,3495,596,1,0,0,0,2015,3,26,85,12,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-03-26,1064,4,2015-03-26,8136,977,1,0,0,0,2015,3,26,85,12,a,c,420,,,
2015-03-27,39,5,2015-03-27,3336,468,1,0,0,0,2015,3,27,86,12,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-03-27,680,5,2015-03-27,4121,652,1,0,0,0,2015,3,27,86,12,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-03-27,1064,5,2015-03-27,9229,1022,1,0,0,0,2015,3,27,86,12,a,c,420,,,
2015-03-28,39,6,2015-03-28,3296,456,1,0,0,0,2015,3,28,87,12,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-03-28,680,6,2015-03-28,5550,798,1,0,0,0,2015,3,28,87,12,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-03-28,1064,6,2015-03-28,8987,924,1,0,0,0,2015,3,28,87,12,a,c,420,,,
2015-03-29,39,7,2015-03-29,0,0,0,0,0,0,2015,3,29,88,13,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-03-29,680,7,2015-03-29,0,0,0,0,0,0,2015,3,29,88,13,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-03-29,1064,7,2015-03-29,0,0,0,0,0,0,2015,3,29,88,13,a,c,420,,,
2015-03-30,39,1,2015-03-30,8608,893,1,1,0,1,2015,3,30,89,13,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
2015-03-30,680,1,2015-03-30,8008,907,1,1,0,0,2015,3,30,89,13,c,a,170,,,"Mar,Jun,Sept,Dec"
2015-03-30,1064,1,2015-03-30,13213,1308,1,1,0,1,2015,3,30,89,13,a,c,420,,,
2015-03-31,39,2,2015-03-31,8468,826,1,1,0,1,2015,3,31,90,13,a,a,260,10.0,2006.0,"Feb,May,Aug,Nov"
